844:-0.77071 -1.0137308 -0.6104856 0.7544273 0.58384234 0.9135479 0.12585792 0.37043825 -0.0015331631 -0.10699635
335:0.12582047 0.17001067 0.24538073 0.46486592 -0.1771488 -0.54690236 -0.15590674 0.79984635 -0.04208719 -0.81192493
885:-0.89987165 -1.0839012 -1.2257596 -0.0578326 -1.4166454 -0.43453866 0.47194442 -0.58949137 -0.8946947 0.19091256
735:-0.95591736 -0.62558585 -0.55902123 -0.62454975 -0.31660134 0.5016984 0.5197531 0.11749893 -0.08290255 0.05169596
664:-0.51268375 -0.46249527 -1.5245522 0.22319545 -0.72818583 -0.3182278 0.7133783 -0.0015708095 -0.8276419 0.28095368
158:-0.5902686 -0.5786385 0.764961 -0.17512739 0.0005021946 0.32215306 0.67305964 0.65567994 -0.30248833 0.2970974
1267:-1.3356107 -0.38187233 0.302847 -0.60612434 -0.25855923 0.5012449 0.9678973 -0.15522552 -0.11893716 0.7113413
1406:-0.8722031 -0.3211611 0.5342673 -0.80658305 0.5691686 -0.58614683 0.2848316 0.9287835 -0.19206434 0.07020547
458:-0.3198848 -0.4030808 1.0625762 -0.16896795 -0.1339794 -0.5775458 -0.6535824 -0.41636413 -0.098287724 -1.0104887
142:-1.1101178 0.10309223 -0.45910087 0.7373384 -0.43507338 0.47065845 1.112654 0.264655 0.1256224 -0.581529
1452:-0.6296829 -0.95622987 -0.13183895 0.05103739 -0.3192798 -0.7534238 -0.4555173 0.075791046 0.26003206 0.29674312
182:-0.746454 0.46690604 -0.51830655 0.34231505 -0.98515075 -0.10320948 0.4370376 -0.18468454 0.25439197 -0.14909917
147:-0.9314018 0.17391913 0.1541022 0.34180203 -0.3566529 -0.78398824 0.7949512 0.2831817 -1.0694869 0.10710813
686:1.0896082 -0.5649328 -0.30033857 0.027170781 0.01047605 0.71310073 -0.18768854 0.48755538 -0.31441665 0.94536245
616:-0.76062137 -1.1995257 -0.21212079 -0.29028565 -1.1601171 0.13418707 0.80933833 0.33162093 -0.40153337 -0.48649102
589:-0.40153542 -1.0579393 -1.0323926 0.53392184 -0.67672086 -0.6026326 0.043069724 -0.34990373 -0.3226132 0.9186867
544:-1.0718366 -1.1475998 -1.2584451 -0.1158546 -1.313799 0.44039217 0.66810054 0.043922137 -0.6681008 0.6207225
436:-0.3147226 -0.9854942 -0.4933832 -0.7634822 -0.66973275 0.4930935 0.8158582 0.19879806 -0.28550115 -0.2554914
862:0.23139015 0.18647793 0.06654013 0.12802538 -0.5504458 -0.07456717 -0.27152935 -0.35425773 0.0648177 -0.44977108
1614:1.089487 -0.80880415 -0.4173217 -0.33556935 0.16419955 -0.2341855 0.64849555 0.2806096 -0.24460039 0.046509016
1227:-0.9598829 -0.05827333 -0.7590257 0.13307236 -0.5616477 -0.3561556 -0.0137713365 0.67762697 0.24476954 0.5349234
1654:-0.6135344 -0.33356243 -0.08559314 0.43559942 1.1002737 0.4926585 0.33362517 -0.27676582 0.73173374 -0.5595556
697:-0.56121516 -0.9212312 0.10693004 0.46456894 -0.45797077 -0.020091852 -0.0148628 0.031030502 1.2611614 -0.86579305
12:-0.48118156 0.22542049 -0.8135382 0.19417097 -1.6099567 0.1809335 0.1593846 0.25760505 0.30758008 -0.12881392
1464:-1.5243219 -0.42935553 -0.7821155 -0.25028658 0.6304465 0.6397495 0.506124 0.14959082 -0.742867 -0.49887702
1101:-0.58462626 -0.85554767 0.26438162 -0.15790091 -0.6440166 -0.52903533 -0.45957872 0.6671068 -0.13710375 -0.5050919
223:-0.3442044 -0.028646614 -0.680106 -0.07416723 -0.3009572 -0.8915727 -0.15077543 0.032897178 0.5654562 0.10825922
1547:-0.5553084 0.83180875 -0.34901127 1.3986436 -0.15167357 -0.007914947 0.6770274 0.20952058 0.33695933 0.54172146
541:-0.33222514 -0.7142888 -1.0302045 -0.15981172 -1.1478965 -0.73774076 0.7243117 -0.15049793 -0.9894372 0.45373806
66:-0.457574 -0.728133 0.54178184 -0.13212696 0.220724 0.1617547 0.25873846 0.61370176 0.40756133 0.5774414
822:-0.8112617 -0.9990745 -0.5138388 0.034708284 -1.0634807 -0.6418605 -0.35002807 0.60292727 -0.16012385 0.18738435
1587:-1.3698269 -0.32919577 -0.7614723 -0.9254211 -0.30741388 0.15223178 0.58312297 0.88256663 0.043096375 -0.020256594
1569:-1.1286256 -0.76317394 -1.3108275 -0.78018767 -1.1983134 -0.13752282 0.27798036 -0.184981 -0.27982044 0.217911
216:-0.8107013 -0.16171095 0.739815 -0.04853726 -0.33086237 -0.2843654 0.58833903 0.8507556 -0.03611245 0.039006907
1516:-0.5082006 -1.1290562 -0.29654422 -0.39449802 -0.8928063 -0.671486 0.3149005 -0.33895615 0.27205077 -0.034351543
89:0.20282768 -0.40961385 0.42156172 0.7087144 -0.30884162 -0.15120263 0.35298932 0.45863873 0.38100034 0.92745656
51:-0.7033428 -0.7294606 -0.35935718 -0.3473796 -0.6622713 0.15831792 0.88547647 -0.22650729 -0.21341732 0.57759315
963:-1.0432056 -0.9621213 -0.1694325 -0.5575698 -0.7339389 0.15968597 1.2545025 -0.04261978 -0.23558629 -0.39614528
1463:-0.103182755 -0.018554078 0.064724125 0.32330534 1.4566799 -0.107846335 0.58705926 0.17625782 0.2065561 -0.504943
925:-0.7279091 -0.51724625 0.022211548 -0.5808964 -0.41092098 0.96101904 0.49463123 0.26491505 -0.7139062 0.11016704
1238:-0.70520693 -0.19501694 -0.3892584 0.1115301 -1.3504936 0.44633713 -0.25325754 0.79740053 0.52669907 -0.022953779
608:-0.558795 -0.91708595 -0.16003475 -0.9818213 -0.5440965 -0.22346422 1.1405817 1.146868 -0.7162054 0.22001675
124:-1.2229989 -0.09131314 -1.0999092 0.8008808 -0.15825109 0.21798095 0.6756183 1.137607 0.91134804 0.18765566
84:-1.5062938 -0.1328313 -1.8773922 -0.45365748 -0.7505321 0.101116404 1.2540712 0.6066289 -0.39836538 -0.14906144
833:0.33313534 -0.39200494 0.17819585 0.19167802 -0.03904166 -0.15713984 0.59488064 0.17449501 -0.37135205 0.6468095
638:-0.5964079 -0.32926333 -1.2709153 -0.32431597 -0.33616644 0.41595313 0.497072 0.4485324 -1.0179086 -0.5162739
1123:-0.15675682 -0.6582007 0.28302592 0.2177845 -0.8248014 -0.43991408 -0.24300937 -0.07618231 0.5056229 -0.00066005555
8:0.65718395 0.38824725 0.6598386 -0.04067146 -0.8603616 0.021150623 0.9410034 0.090694025 0.6357406 -0.115309075
689:-0.9554236 -0.5569303 -0.3746278 -0.39440513 0.0063400734 0.48781735 1.055723 0.16884847 -0.4711994 0.07893904
400:0.6751802 -0.20036273 0.52402645 -0.2450185 0.35910466 -0.5776284 0.15929687 1.1436408 0.54756 0.028328411
73:-0.6214835 -1.1046791 -1.146696 -0.93837047 -0.2286987 0.2375801 1.0453608 -0.659448 -0.9444915 0.18575448
1390:-0.6991581 -0.889309 0.15425119 -1.0615021 -0.07732139 -0.14776282 -0.15835913 0.5645304 -0.8765874 0.11105835
941:-1.3683007 -0.23839353 -0.27985832 0.15701132 -0.8881402 -0.07813636 0.50039256 0.76997864 -0.70315903 -0.27298763
411:-0.87420803 0.17260867 -0.117673196 -0.266956 -0.48401773 1.0865574 0.1681041 0.3750619 -0.6540136 -0.13495216
620:-0.86248434 0.30051017 0.92199916 0.070382476 -0.36154905 0.48117813 0.21448737 0.77814525 -0.10175179 0.2590407
1035:-0.7547925 -0.43747735 -0.4414588 -0.024289075 -1.0959164 -0.2104791 0.1359825 -0.11319907 0.3713106 0.36534315
1507:-0.6909713 -1.119606 -1.0514896 -0.94303364 -0.27459955 -0.0713424 1.1497934 -0.878083 -1.1196853 0.3346498
1531:-0.31505895 0.88357836 -0.10178811 0.7549523 0.39794546 0.087974414 0.32640857 0.544406 0.9390892 0.40400797
307:-0.9428428 -0.6485477 -1.2801214 -0.732973 -0.8714865 1.2882625 0.79038376 1.0196923 0.22665392 -0.07914813
1339:-1.207614 -0.8763521 -0.99114287 -0.56748766 -0.48831388 0.17195083 0.9334937 0.04125986 -0.22228408 -0.5422107
678:-1.7864003 -0.524833 -0.13116397 0.1692841 0.578665 1.1751593 1.3355006 -0.3249486 -0.3048861 -1.2225108
501:0.4666971 -0.14470811 -0.47560543 -1.3227211 -0.006144103 0.3870979 0.9497949 -0.16707043 0.173337 -0.75303507
519:-0.37120825 -0.9354106 -0.59518397 -0.31062695 -0.5582307 0.86673766 1.0881708 0.39414978 -0.18861876 -1.003914
276:-1.1950858 -0.4698039 -0.78189456 -0.11951599 -0.68219215 0.02412597 -1.0366111 0.38648996 0.14668958 -0.637544
1617:-1.236553 -0.6282925 0.32731992 -0.33612046 -0.7395178 0.09714402 0.23862742 1.1571953 0.22471079 -0.093815126
1086:0.09095694 -0.12228318 -0.19745551 -0.52420413 -0.11802127 0.36876675 -0.50003445 -0.46636426 0.5446601 0.7354411
1430:-0.9301934 -0.95828766 -1.5302622 -0.3566626 -1.0041158 -0.09137758 1.4916323 0.23050267 -0.33425584 -0.23221327
1224:0.26138082 0.43994614 0.5403043 0.20856157 -0.44891772 -0.25967738 0.40518683 1.2684156 0.2060048 -0.2223991
164:-1.3523647 -0.25971955 -0.6236877 0.24491139 0.9957966 0.6880739 0.4797591 0.43032068 -0.54476726 -0.66536635
170:-1.1717886 -1.1987109 -0.9156148 0.067829706 -0.6560588 0.73125565 0.7707011 0.7157431 -0.75736356 0.26594618
1108:0.10468821 -0.44979924 -0.14589463 0.10607792 -0.6752484 -1.2241436 0.3078813 -0.492276 -0.040855136 -0.2916118
425:-0.27768725 0.008839321 0.50151914 -0.10140517 -0.23386274 0.53353155 0.55273026 0.88059646 -0.4275 -0.5362906
813:-1.1858889 -0.17717414 -1.396776 -0.47024372 -0.7193894 -0.12225054 1.281494 0.3963254 -0.9348489 -0.059852283
1351:-0.5586524 -0.084742144 0.34463337 -0.20574696 -0.70407647 -0.41211158 0.2926333 0.06150449 0.2525194 0.33747342
78:-0.030856192 0.23183365 -0.6627947 -0.8471766 0.17947005 -0.5189421 0.07272723 -0.27450392 0.14993931 -0.1638043
1172:-0.7037912 0.15640888 -0.8745704 0.08790542 -0.9657508 -0.0738808 0.67325413 0.20203601 -0.368299 0.043858696
881:-0.9116785 -0.118339986 -0.38313797 -0.0803764 -1.0820211 -0.06915677 0.09805034 -0.17355593 -0.6553756 0.5714595
1538:-0.7432512 -0.855124 0.014720144 0.3086472 -0.57023597 0.10460639 -0.22908382 -0.011519147 0.8663052 -0.92171353
526:-1.6185348 -0.39268276 -0.18076418 0.5844434 -0.5416626 -0.22687334 0.04633288 -0.41505334 -1.0272106 0.8153789
1249:-0.5167113 -0.8900728 -0.08622812 -0.9898476 -0.4512487 -0.23529413 0.92947096 1.0423554 -0.7998412 0.095445275
1435:-0.9864334 -0.22650689 0.24468893 -0.60897744 -0.38765347 1.0648189 0.47222075 0.5884487 -0.42168772 0.061334155
794:0.35920092 0.51341516 -1.3591787 -0.5012513 -0.053474065 -0.24802706 -0.5675295 -0.08456571 -0.15582123 -1.3197658
649:-0.60046744 0.10753556 -0.69951123 0.62334543 -0.4811334 -0.19829226 -0.18474674 0.044284653 0.32081246 1.1305948
1475:-0.34312478 -0.8648427 -0.044118155 -0.4176847 -0.00056062156 -0.8297405 0.60299647 -0.109877266 -0.12418921 -0.17489856
1628:-0.51046526 -1.0658232 -0.37567982 -0.22515422 -0.52003676 0.17896707 0.7255585 -0.571322 -0.08771554 0.5308652
675:-1.7535708 -1.031223 -0.46455184 -1.1213914 -1.1505693 0.40219283 0.69373333 0.06321425 -0.33718765 0.5329399
1598:-0.42666885 -0.8783161 -0.5473522 -0.38817173 -0.47399703 0.9312708 1.0927265 0.52479756 -0.0104855485 -0.9383088
993:-0.864905 -0.3817462 -0.19508514 0.23946278 -0.059675366 -0.4032298 1.0035698 -0.57027507 0.56768095 1.0540334
447:-1.1472541 -0.22021301 -0.42763326 0.05943458 -0.99374115 -0.989969 -0.6261607 0.48745158 -0.35012713 0.26510632
952:-0.4719541 -0.92219007 -0.0767205 0.11847628 -0.5548148 0.12664093 -0.14321356 -0.30279824 0.10839969 0.7214307
324:-0.6170172 -0.8049763 -0.098580115 0.13095355 -0.92847997 -0.05614446 -0.07990492 0.05523294 -0.1942166 -0.18216607
1147:-1.1724539 -0.48663858 -0.88675106 -0.5739104 -0.8236933 -0.056871407 0.01907508 0.3685675 -0.4316414 0.20992555
1496:-0.79918617 -1.0924298 -0.49423555 0.4254264 -1.1202687 -0.69041497 -0.3438751 0.83575016 -0.1552333 0.14167722
1610:-0.9255142 -0.08650823 -0.53453743 -0.3614431 -0.46136504 0.081583746 -0.2281968 0.2676217 -0.50597984 0.11447148
1198:-1.0759186 0.33662835 -0.91884965 -0.43664774 -0.36599228 0.24584803 0.50846046 0.7258699 -0.6179497 -0.5850235
1420:-0.80921376 0.31210238 -0.36366323 -0.75209314 -0.21093081 -0.35478494 0.9760102 0.34469363 -0.04065774 0.47766095
332:-1.2317945 -0.08775629 -0.22408295 -0.32568172 -0.6376403 0.0396075 1.3675034 0.605622 -0.33785176 -0.07532694
175:-0.3078247 -0.99247897 -0.6278131 0.79978365 -0.49613065 -0.40078545 -0.3074416 -0.27975374 0.66209227 0.14060788
19:-0.5027107 -1.6362942 -1.2682059 -0.07516687 -0.77692807 -0.8278581 0.22081943 0.6779481 -0.44181684 -0.4786325
313:-0.5199299 0.08022289 1.1398692 -0.008626163 0.1891709 -0.52479756 -0.4264276 -0.07103838 -0.07822284 -0.60929066
1289:-0.5241094 -0.29252952 -0.18391794 0.2139706 -1.7626387 0.018539991 0.7879783 0.15556219 0.1384009 1.0377691
362:-0.85542697 -0.84569347 -1.5518525 -0.7637553 -1.4385604 0.15746038 1.4125575 0.28900698 -0.38661408 0.19294089
1216:-0.027509568 -0.26090378 -0.48071584 0.8230712 -1.1096265 -1.060036 0.023257086 0.43174267 -0.081061184 -0.3805557
265:-0.84625095 -0.41173536 0.04319354 -0.13942659 -0.1192758 -0.6223123 0.27612594 0.33731398 -0.5119875 0.19279143
1329:-0.7243813 -0.6131398 -0.28694645 -0.5560508 -0.45566806 0.38209692 1.1055378 0.2728678 -0.6019929 -0.46903852
100:-0.8771636 -0.01968375 -1.3894376 0.1120649 -1.2348237 0.41030815 1.1874397 -0.044387095 -0.050404176 -0.5898305
732:-0.56186545 -0.5840573 -0.7093622 -0.18024546 -0.9578083 0.5806899 0.4566116 0.038738213 -0.500953 0.109164506
23:-1.2749006 0.012077179 0.20687227 -0.7696793 -1.1707221 -0.12007863 0.34795424 0.6037078 -0.42919666 -0.18993904
847:-1.5032792 -0.52904266 -0.43831897 -1.4134674 -1.0849696 0.62493014 0.6682601 0.46664014 0.16273436 -0.50402665
433:-0.6526865 -0.6348714 -0.52995914 -0.6119833 -0.80176705 -0.2772605 1.3605899 -0.42867988 -0.08498803 0.9037499
1518:-0.6147153 -0.7690409 -0.1508028 0.01659349 -0.14154585 -0.4847571 0.882969 1.6393286 -0.10876503 0.35827792
552:-0.8713192 -0.6168641 0.04681144 -0.44712737 -0.42964748 1.499397 0.5369052 0.31086758 -0.43338794 0.07824472
1235:-0.20763402 -0.12559047 0.4213163 -0.26655632 -0.6100702 -0.024228904 0.783472 0.32492584 0.13185154 1.2575951
580:-0.6403862 0.77917683 0.026509907 -0.34575003 -0.09955182 -0.1298647 0.8173572 1.2140039 -0.4920231 0.063469045
929:0.6207252 0.2689237 0.07394045 -0.7830658 0.3227187 -0.10619714 0.6073257 0.08192746 0.34112787 0.5321539
1529:-1.078515 -0.17546494 -0.71477526 -0.56145275 -0.42334092 -0.4027171 -0.45639113 -0.19969688 -0.0030046625 0.3465436
537:-1.267877 -0.47188255 0.18343839 -0.54469216 -0.35372517 0.41895494 1.1449764 -0.096413665 -0.22259495 0.4851579
135:-1.2439302 -0.7345527 -0.09829209 0.15628979 -0.78618264 0.39949754 0.050160285 -0.42522788 -0.2909416 -0.3433855
896:-0.35746437 -0.37910685 -0.48004946 1.0232309 -0.7095175 -0.53475344 0.018272845 0.23669244 0.5530409 0.252896
128:-1.1744486 -0.014856533 0.16444586 -0.77243286 -1.1204093 -0.08214662 0.29007807 0.60622406 -0.3206198 -0.08269168
1571:-0.80033374 0.7371389 0.040830053 -0.34015986 -0.09580645 -0.22276343 0.6895269 1.3208854 -0.6207778 -0.21398887
4:-0.7687281 -1.1390026 -0.70537496 0.39019048 -1.40146 -0.531981 -0.14097063 -0.6017339 -0.21117234 -0.23569405
1250:0.57902426 -0.23734805 0.727359 -0.45544955 -0.11186873 0.052908253 0.8277128 -0.019465733 -0.32432583 -0.57207054
869:-0.7376164 -0.6078089 -0.94997984 -0.13572773 -0.5376312 0.3219064 0.58882445 -0.70191324 -0.3165029 0.40512276
121:-0.20907879 -0.23666571 0.19931994 -0.24219924 -0.7343273 -0.2198243 1.0108523 0.54353046 0.24100235 1.1089535
343:-0.76829463 -0.5140967 0.65168834 -0.768411 0.58282506 -0.5404504 0.16894744 0.75425667 -0.011858984 0.060366325
523:-0.37835008 -0.6608224 -0.40666664 0.65915525 0.12828247 -0.36864638 -0.5031704 0.28445882 0.33902192 -0.94231045
829:-0.63563144 -0.4598512 0.8261817 0.048307024 -0.31818178 -0.18287255 -0.55802006 0.5453736 -0.60917807 -0.19738469
88:-0.13730364 -0.4468863 -0.16738091 0.2588543 -0.3650082 -0.0066867294 -0.19822553 -0.26411602 0.15666652 0.19910802
1328:-0.9835565 -0.46817693 -0.47309056 -0.5641067 -0.6745461 0.04018508 0.47715187 0.44519582 -0.5937124 -0.4572779
598:-0.48720092 -0.6321035 0.41467384 -0.7279356 -0.5334051 0.036253296 0.39740485 0.5018512 -0.81046844 0.24641247
1131:-0.4843775 -1.1547955 -0.5211718 0.20186524 0.7954529 0.38240784 0.41100574 0.63740075 0.20106852 -0.309163
421:0.39036143 0.08580453 -0.26653746 -0.79124415 -0.028991038 0.050779406 0.23364665 0.14768524 0.29275677 0.5428997
702:-1.0114563 -0.62279165 -0.8201259 -0.115539216 -0.7368258 0.828014 1.1250873 0.82693785 -0.18676448 -0.073884815
1632:-1.3501306 -1.1729437 -0.50501895 -0.89555347 -0.7923867 -0.60064447 0.44276226 0.910615 -0.9266448 0.13897556
1001:-0.90188974 -0.66982436 -0.46222717 0.64013946 -0.35759577 0.8454241 0.4249872 1.9570204 0.18694867 -0.1690925
77:-0.8507395 0.15214744 0.18848102 0.30501437 -0.31935978 -0.79738194 0.7908568 0.24570782 -0.9577087 0.105923444
415:-0.18280569 0.6507317 0.10234375 0.63085055 -0.7799031 -0.25744092 0.20170152 0.98178065 0.04982433 -0.4677194
40:-0.95668215 -0.857116 -0.22456041 0.09851537 1.1809678 0.28577125 0.41520685 0.037335794 -0.4414106 -0.98166984
770:-0.82214177 -1.0122215 -0.8436523 0.47944397 -1.0954368 -0.185563 0.43057472 -0.06360723 -0.1155674 -0.8444323
1535:-0.4952671 -0.52756774 -0.31201917 0.2551298 -0.78771096 0.85507053 1.1671761 -0.34419635 -0.09347514 0.7159496
1261:-0.9011463 -0.4994591 -0.29740325 -0.15083843 -0.30470178 0.015508263 -0.18707079 0.18736856 -0.31963068 0.4765075
534:-0.3697967 -0.96896476 -0.60834163 0.38875803 -0.32807237 0.03562997 1.5848143 -0.021709185 0.4087758 -0.471967
1171:-0.47370896 -1.4357665 -1.0529759 -0.5830023 -0.23644218 0.022967909 0.8738551 0.7326195 -1.1383874 -0.30379656
1621:-0.43062377 -0.90799576 -1.3597159 0.25990936 -0.99345016 0.21664922 0.46545133 -0.7925748 0.8191028 -0.25237802
985:-0.41995323 -0.6245879 -1.0212109 -0.14891003 -1.0905837 -0.8052245 0.75021505 -0.04915144 -0.67532706 0.43814802
674:-0.6455661 -0.9672352 -0.14979565 -0.51174986 -0.34533218 -0.24471982 0.7455649 1.1273391 -0.48077834 -0.4559937
1290:-0.71509385 -0.69270337 -0.41611308 -0.29820278 -0.4653933 -0.12716381 0.6221519 0.389672 -0.3603318 -0.5003263
1213:0.871648 -0.3025702 -0.487845 -0.12655851 -0.1570319 0.2521567 0.16944051 -0.3535539 -0.4624277 -0.19542785
318:-0.8681972 -0.50483006 -0.68916255 0.05062504 0.11849327 0.30516255 1.0812571 -0.016042832 -0.64591795 -0.575225
378:-1.6656374 -0.07248705 -0.46653593 0.5134283 -0.76740277 -0.4890405 -0.40592703 -0.3431898 -0.8404267 -0.39819774
1165:-0.5074103 -0.6033214 0.23405497 0.76579857 0.8097274 -0.2686794 -0.10991501 0.23453808 0.51574457 -1.0591252
373:-0.95349526 -0.738302 -0.1482833 0.09407022 -0.4738106 0.049364243 0.34056836 0.5470386 -0.2824625 0.23192503
1520:-0.30573052 -0.4239531 0.4203895 0.53424263 -0.98404455 0.12573475 -0.33231327 -0.18717588 0.06829859 -0.030000262
110:-0.8530311 -0.643838 0.5009109 -0.8456372 -0.43985912 0.7868929 -0.13718703 0.32940188 -0.79689157 -0.1917034
1299:-0.87840337 -0.12691939 -0.016751308 0.05297778 -0.7224735 -0.3644941 0.47373992 -0.15859646 -0.23319815 0.828274
1042:-0.7661282 -0.77355164 -0.85433203 0.3306633 -0.4428736 -0.696771 -0.10518576 0.28867498 -0.029765783 0.13887146
1006:-0.64727974 -1.2275804 -0.3536056 0.20550124 -0.10290008 0.44124946 0.4174523 1.0325823 -0.27367008 0.36793157
469:-0.98293746 -0.47876105 -0.40936935 -0.30493265 -0.9514529 0.5599389 0.4251366 0.634248 -0.3113993 -0.2523029
758:0.3255291 0.2679501 0.72809744 0.35479808 -0.041682653 0.14004625 0.37304294 1.3329824 0.1550924 -0.0036850683
1104:-1.1478081 -0.3148491 -1.0898839 0.3510177 -0.74094725 -0.7326512 0.7993967 -0.15088783 -0.16748783 -0.31101906
990:-0.3275263 -0.97269106 -0.8205128 0.69232595 -1.0356065 -0.5112815 0.17902109 -0.16868445 -0.19153115 0.6772119
721:-0.24644123 -0.2915252 0.61005074 -0.28136238 -0.32236952 0.3735253 0.11700126 0.25354493 -0.0067342957 -0.90774524
1219:-1.0545468 -0.05670155 -0.10320754 -0.34758195 -0.58875465 -0.50911546 0.831436 0.79584986 -0.046738558 -0.11699074
1221:-1.3571512 0.30116194 -0.94208 -0.035007697 -1.4515842 -0.30771872 0.6812421 -0.21385327 -0.12887 0.29082483
783:-0.857149 -0.47255844 -0.60407656 -0.25113708 -0.7105271 0.91881436 -0.22481136 0.2219853 -0.9460408 -0.35141113
1259:-0.36952028 0.036764227 -0.58302003 -0.41125667 -0.66930485 -0.15412351 0.84598005 0.015422862 0.42334875 0.8401578
1176:-0.67380315 -0.53216887 -0.46170774 0.25030926 -1.3321285 0.11206215 0.34050566 0.102394074 0.7020773 0.0541529
1431:-0.7988016 -0.3387236 -0.3185811 -0.16933016 -1.6915555 0.21807021 0.2298139 0.10835677 0.41368958 0.7821769
604:-0.28905147 -0.7267585 0.38240322 -0.14415774 -0.15663974 -0.3611108 0.07301792 0.932933 0.48782697 0.12870607
284:-0.79732907 -0.57213086 0.26257175 -0.099635795 -0.47741857 -0.38824418 0.19418907 -0.1617314 0.55854684 1.020744
